"timestamp","floor","parking","parkingarea","datetm"
"2025-07-15 22:25:00",T2 예약 주차장,"837","924","20250715222406.51"
"2025-07-15 22:25:00",T2 단기주차장지상1층,"406","988","20250715222406.5"
"2025-07-15 22:25:00",T1 단기주차장지상층,"798","1052","20250715222406.504"
"2025-07-15 22:25:00",T2 단기주차장지상3층,"266","896","20250715222406.5"
"2025-07-15 22:25:00",T2 단기주차장지하M층,"374","751","20250715222406.5"
"2025-07-15 22:25:00",T1 장기 P2 주차장,"2037","2581","20250715222406.504"
"2025-07-15 22:25:00",T1 장기 P3 주차장,"1007","1605","20250715222406.508"
"2025-07-15 22:25:00",T1 장기 P1 주차장,"2217","2769","20250715222406.504"
"2025-07-15 22:25:00",T2 장기 주차장,"3475","9296","20250715222406.504"
"2025-07-15 22:25:00",T1 장기 P1 주차타워,"1352","1379","20250715222406.508"
"2025-07-15 22:25:00",T1 단기주차장지하1층,"665","1005","20250715222406.504"
"2025-07-15 22:30:00",T1 장기 P2 주차타워,"1348","1379","20250715222707.105"
"2025-07-15 22:30:00",T1 장기 P2 주차장,"2034","2581","20250715222707.105"
"2025-07-15 22:30:00",T1 장기 P1 주차타워,"1352","1379","20250715222707.105"
"2025-07-15 22:30:00",T2 단기주차장지하M층,"374","751","20250715222707.1"
"2025-07-15 22:30:00",T1 장기 P1 주차장,"2209","2769","20250715222707.105"
"2025-07-15 22:30:00",T2 단기주차장지상2층,"400","947","20250715222707.1"
"2025-07-15 22:30:00",T2 단기주차장지상3층,"267","896","20250715222707.1"
"2025-07-15 22:30:00",T1 장기 P4 주차장,"1027","1727","20250715222707.11"
"2025-07-15 22:30:00",T1 장기 P3 주차장,"1006","1605","20250715222707.11"
"2025-07-15 22:30:00",T2 단기주차장지상4층,"630","976","20250715222707.1"
"2025-07-15 22:30:00",T2 장기 주차장,"3471","9296","20250715222707.1"
"2025-07-15 22:30:00",T2 예약 주차장,"836","924","20250715222707.11"
"2025-07-15 22:30:00",T1 단기주차장지하2층,"855","1334","20250715222707.1"
"2025-07-15 22:30:00",T1 단기주차장지상층,"791","1052","20250715222707.1"
"2025-07-15 22:30:00",T1 단기주차장지하1층,"662","1005","20250715222707.1"
"2025-07-15 22:30:00",T1 P5 예약주차장,"1101","1256","20250715222707.11"
"2025-07-15 22:30:00",T2 단기주차장지상1층,"409","988","20250715222707.1"
"2025-07-15 22:35:00",T1 단기주차장지하2층,"845","1334","20250715223308.203"
"2025-07-15 22:35:00",T1 장기 P2 주차장,"2013","2581","20250715223308.203"
"2025-07-15 22:35:00",T1 단기주차장지상층,"759","1052","20250715223308.203"
"2025-07-15 22:35:00",T2 단기주차장지상1층,"409","988","20250715223308.2"
"2025-07-15 22:35:00",T2 예약 주차장,"834","924","20250715223308.21"
"2025-07-15 22:35:00",T1 장기 P3 주차장,"1003","1605","20250715223308.207"
"2025-07-15 22:35:00",T2 단기주차장지상2층,"398","947","20250715223308.2"
"2025-07-15 22:35:00",T2 장기 주차장,"3466","9296","20250715223308.203"
"2025-07-15 22:35:00",T1 장기 P1 주차장,"2199","2769","20250715223308.203"
"2025-07-15 22:35:00",T1 장기 P2 주차타워,"1348","1379","20250715223308.207"
"2025-07-15 22:35:00",T1 단기주차장지하1층,"657","1005","20250715223308.203"
"2025-07-15 22:35:00",T2 단기주차장지상4층,"628","976","20250715223308.2"
"2025-07-15 22:35:00",T2 단기주차장지상3층,"265","896","20250715223308.2"
"2025-07-15 22:35:00",T2 단기주차장지하M층,"368","751","20250715223308.2"
"2025-07-15 22:35:00",T1 장기 P4 주차장,"1024","1727","20250715223308.21"
"2025-07-15 22:35:00",T1 P5 예약주차장,"1097","1256","20250715223308.21"
"2025-07-15 22:35:00",T1 장기 P1 주차타워,"1349","1379","20250715223308.207"
"2025-07-15 22:40:00",T2 단기주차장지상4층,"627","976","20250715223909"
"2025-07-15 22:40:00",T2 단기주차장지상2층,"393","947","20250715223909"
"2025-07-15 22:40:00",T1 장기 P3 주차장,"1004","1605","20250715223909.008"
"2025-07-15 22:40:00",T1 단기주차장지상층,"736","1052","20250715223909.004"
"2025-07-15 22:40:00",T2 예약 주차장,"834","924","20250715223909.01"
"2025-07-15 22:40:00",T1 장기 P4 주차장,"1024","1727","20250715223909.01"
"2025-07-15 22:40:00",T1 장기 P2 주차타워,"1346","1379","20250715223909.008"
"2025-07-15 22:40:00",T1 장기 P1 주차타워,"1345","1379","20250715223909.008"
"2025-07-15 22:40:00",T2 단기주차장지하M층,"367","751","20250715223909"
"2025-07-15 22:40:00",T1 장기 P2 주차장,"2003","2581","20250715223909.004"
"2025-07-15 22:40:00",T1 장기 P1 주차장,"2185","2769","20250715223909.004"
"2025-07-15 22:40:00",T1 단기주차장지하2층,"837","1334","20250715223909.004"
"2025-07-15 22:40:00",T2 단기주차장지상3층,"265","896","20250715223909"
"2025-07-15 22:40:00",T1 P5 예약주차장,"1096","1256","20250715223909.008"
"2025-07-15 22:40:00",T1 단기주차장지하1층,"649","1005","20250715223909.004"
"2025-07-15 22:40:00",T2 장기 주차장,"3462","9296","20250715223909.004"
"2025-07-15 22:40:00",T2 단기주차장지상1층,"410","988","20250715223909"
"2025-07-15 22:45:00",T1 P5 예약주차장,"1095","1256","20250715224209.71"
"2025-07-15 22:45:00",T2 예약 주차장,"834","924","20250715224209.71"
"2025-07-15 22:45:00",T1 단기주차장지하1층,"642","1005","20250715224209.703"
"2025-07-15 22:45:00",T1 장기 P4 주차장,"1024","1727","20250715224209.71"
"2025-07-15 22:45:00",T1 장기 P1 주차타워,"1347","1379","20250715224209.707"
"2025-07-15 22:45:00",T1 단기주차장지상층,"723","1052","20250715224209.703"
"2025-07-15 22:45:00",T2 장기 주차장,"3460","9296","20250715224209.703"
"2025-07-15 22:45:00",T2 단기주차장지상4층,"628","976","20250715224209.7"
"2025-07-15 22:45:00",T1 장기 P3 주차장,"1005","1605","20250715224209.707"
"2025-07-15 22:45:00",T1 장기 P2 주차타워,"1346","1379","20250715224209.707"
"2025-07-15 22:45:00",T2 단기주차장지상3층,"265","896","20250715224209.7"
"2025-07-15 22:45:00",T1 단기주차장지하2층,"826","1334","20250715224209.703"
"2025-07-15 22:45:00",T2 단기주차장지상1층,"406","988","20250715224209.7"
"2025-07-15 22:45:00",T1 장기 P2 주차장,"1998","2581","20250715224209.703"
"2025-07-15 22:45:00",T2 단기주차장지하M층,"367","751","20250715224209.7"
"2025-07-15 22:45:00",T2 단기주차장지상2층,"393","947","20250715224209.7"
"2025-07-15 22:45:00",T1 장기 P1 주차장,"2174","2769","20250715224209.703"
"2025-07-15 22:50:00",T1 단기주차장지하1층,"630","1005","20250715224811.1"
"2025-07-15 22:50:00",T1 단기주차장지하2층,"816","1334","20250715224811.1"
"2025-07-15 22:50:00",T1 장기 P1 주차장,"2163","2769","20250715224811.105"
"2025-07-15 22:50:00",T1 장기 P1 주차타워,"1346","1379","20250715224811.105"
"2025-07-15 22:50:00",T2 장기 주차장,"3457","9296","20250715224811.1"
"2025-07-15 22:50:00",T1 장기 P2 주차장,"1981","2581","20250715224811.105"
"2025-07-15 22:50:00",T1 단기주차장지상층,"688","1052","20250715224811.1"
"2025-07-15 22:50:00",T1 P5 예약주차장,"1094","1256","20250715224811.11"
"2025-07-15 22:50:00",T1 장기 P3 주차장,"1005","1605","20250715224811.11"
"2025-07-15 22:50:00",T2 단기주차장지상1층,"408","988","20250715224811.1"
"2025-07-15 22:50:00",T2 단기주차장지상2층,"393","947","20250715224811.1"
"2025-07-15 22:50:00",T2 단기주차장지하M층,"365","751","20250715224811.1"
"2025-07-15 22:50:00",T1 장기 P4 주차장,"1022","1727","20250715224811.11"
"2025-07-15 22:50:00",T2 단기주차장지상3층,"263","896","20250715224811.1"
"2025-07-15 22:50:00",T1 장기 P2 주차타워,"1344","1379","20250715224811.105"
"2025-07-15 22:50:00",T2 단기주차장지상4층,"627","976","20250715224811.1"
"2025-07-15 22:50:00",T2 예약 주차장,"834","924","20250715224811.11"
"2025-07-15 22:55:00",T2 단기주차장지하M층,"364","751","20250715225411.5"
"2025-07-15 22:55:00",T1 단기주차장지하1층,"618","1005","20250715225411.504"
"2025-07-15 22:55:00",T2 장기 주차장,"3452","9296","20250715225411.504"
"2025-07-15 22:55:00",T2 예약 주차장,"835","924","20250715225411.51"
"2025-07-15 22:55:00",T1 단기주차장지하2층,"813","1334","20250715225411.504"
"2025-07-15 22:55:00",T1 장기 P2 주차장,"1969","2581","20250715225411.504"
"2025-07-15 22:55:00",T2 단기주차장지상3층,"261","896","20250715225411.5"
"2025-07-15 22:55:00",T1 장기 P1 주차타워,"1343","1379","20250715225411.508"
"2025-07-15 22:55:00",T2 단기주차장지상1층,"410","988","20250715225411.5"
"2025-07-15 22:55:00",T1 P5 예약주차장,"1094","1256","20250715225411.508"
"2025-07-15 22:55:00",T1 장기 P2 주차타워,"1342","1379","20250715225411.508"
"2025-07-15 22:55:00",T1 장기 P3 주차장,"1003","1605","20250715225411.508"
"2025-07-15 22:55:00",T1 장기 P4 주차장,"1019","1727","20250715225411.51"
"2025-07-15 22:55:00",T2 단기주차장지상4층,"626","976","20250715225411.5"
"2025-07-15 22:55:00",T1 단기주차장지상층,"679","1052","20250715225411.504"
"2025-07-15 22:55:00",T2 단기주차장지상2층,"393","947","20250715225411.5"
"2025-07-15 22:55:00",T1 장기 P1 주차장,"2156","2769","20250715225411.504"
"2025-07-15 23:00:00",T2 단기주차장지상4층,"625","976","20250715225712"
"2025-07-15 23:00:00",T1 장기 P2 주차타워,"1341","1379","20250715225712.008"
"2025-07-15 23:00:00",T2 단기주차장지상1층,"410","988","20250715225712"
"2025-07-15 23:00:00",T1 장기 P2 주차장,"1967","2581","20250715225712.004"
"2025-07-15 23:00:00",T2 단기주차장지하M층,"363","751","20250715225712"
"2025-07-15 23:00:00",T2 장기 주차장,"3453","9296","20250715225712.004"
"2025-07-15 23:00:00",T1 단기주차장지하2층,"813","1334","20250715225712.004"
"2025-07-15 23:00:00",T2 단기주차장지상2층,"392","947","20250715225712"
"2025-07-15 23:00:00",T1 P5 예약주차장,"1093","1256","20250715225712.008"
"2025-07-15 23:00:00",T1 장기 P1 주차타워,"1342","1379","20250715225712.008"
"2025-07-15 23:00:00",T2 단기주차장지상3층,"261","896","20250715225712"
"2025-07-15 23:00:00",T1 단기주차장지상층,"670","1052","20250715225712.004"
"2025-07-15 23:00:00",T1 장기 P3 주차장,"1003","1605","20250715225712.008"
"2025-07-15 23:00:00",T1 장기 P4 주차장,"1019","1727","20250715225712.01"
"2025-07-15 23:00:00",T1 단기주차장지하1층,"616","1005","20250715225712.004"
"2025-07-15 23:00:00",T1 장기 P1 주차장,"2151","2769","20250715225712.004"
"2025-07-15 23:00:00",T2 예약 주차장,"835","924","20250715225712.01"
"2025-07-15 23:05:00",T2 단기주차장지상2층,"391","947","20250715230313.902"
"2025-07-15 23:05:00",T2 단기주차장지상3층,"259","896","20250715230313.902"
"2025-07-15 23:05:00",T1 장기 P1 주차타워,"1342","1379","20250715230313.906"
"2025-07-15 23:05:00",T2 단기주차장지상4층,"623","976","20250715230313.902"
"2025-07-15 23:05:00",T1 P5 예약주차장,"1091","1256","20250715230313.91"
"2025-07-15 23:05:00",T2 단기주차장지상1층,"412","988","20250715230313.902"
"2025-07-15 23:05:00",T1 장기 P3 주차장,"1005","1605","20250715230313.906"
"2025-07-15 23:05:00",T2 장기 주차장,"3450","9296","20250715230313.902"
"2025-07-15 23:05:00",T1 단기주차장지하2층,"804","1334","20250715230313.902"
"2025-07-15 23:05:00",T2 예약 주차장,"834","924","20250715230313.91"
"2025-07-15 23:05:00",T2 단기주차장지하M층,"359","751","20250715230313.902"
"2025-07-15 23:05:00",T1 장기 P2 주차타워,"1339","1379","20250715230313.906"
"2025-07-15 23:05:00",T1 단기주차장지하1층,"614","1005","20250715230313.902"
"2025-07-15 23:05:00",T1 단기주차장지상층,"656","1052","20250715230313.902"
"2025-07-15 23:05:00",T1 장기 P4 주차장,"1019","1727","20250715230313.91"
"2025-07-15 23:05:00",T1 장기 P1 주차장,"2141","2769","20250715230313.902"
"2025-07-15 23:05:00",T1 장기 P2 주차장,"1962","2581","20250715230313.906"
"2025-07-15 23:10:00",T2 단기주차장지상4층,"621","976","20250715230915.2"
"2025-07-15 23:10:00",T1 단기주차장지상층,"650","1052","20250715230915.203"
"2025-07-15 23:10:00",T1 장기 P1 주차타워,"1345","1379","20250715230915.207"
"2025-07-15 23:10:00",T2 단기주차장지상2층,"388","947","20250715230915.2"
"2025-07-15 23:10:00",T2 장기 주차장,"3438","9296","20250715230915.203"
"2025-07-15 23:10:00",T2 단기주차장지상1층,"397","988","20250715230915.2"
"2025-07-15 23:10:00",T1 장기 P2 주차장,"1956","2581","20250715230915.203"
"2025-07-15 23:10:00",T1 장기 P4 주차장,"1013","1727","20250715230915.21"
"2025-07-15 23:10:00",T2 단기주차장지하M층,"356","751","20250715230915.2"
"2025-07-15 23:10:00",T1 장기 P1 주차장,"2129","2769","20250715230915.203"
"2025-07-15 23:10:00",T1 단기주차장지하2층,"793","1334","20250715230915.203"
"2025-07-15 23:10:00",T2 예약 주차장,"833","924","20250715230915.21"
"2025-07-15 23:10:00",T1 장기 P3 주차장,"1003","1605","20250715230915.207"
"2025-07-15 23:10:00",T1 단기주차장지하1층,"600","1005","20250715230915.203"
"2025-07-15 23:10:00",T2 단기주차장지상3층,"255","896","20250715230915.2"
"2025-07-15 23:10:00",T1 장기 P2 주차타워,"1338","1379","20250715230915.207"
"2025-07-15 23:10:00",T1 P5 예약주차장,"1086","1256","20250715230915.21"
"2025-07-15 23:15:00",T2 장기 주차장,"3437","9296","20250715231216.1"
"2025-07-15 23:15:00",T2 단기주차장지상3층,"254","896","20250715231216.1"
"2025-07-15 23:15:00",T1 장기 P1 주차장,"2127","2769","20250715231216.105"
"2025-07-15 23:15:00",T1 단기주차장지하2층,"793","1334","20250715231216.1"
"2025-07-15 23:15:00",T1 장기 P3 주차장,"1001","1605","20250715231216.11"
"2025-07-15 23:15:00",T2 단기주차장지상4층,"617","976","20250715231216.1"
"2025-07-15 23:15:00",T1 장기 P4 주차장,"1013","1727","20250715231216.11"
"2025-07-15 23:15:00",T1 단기주차장지하1층,"591","1005","20250715231216.1"
"2025-07-15 23:15:00",T1 장기 P2 주차타워,"1337","1379","20250715231216.105"
"2025-07-15 23:15:00",T1 장기 P1 주차타워,"1346","1379","20250715231216.105"
"2025-07-15 23:15:00",T2 예약 주차장,"833","924","20250715231216.11"
"2025-07-15 23:15:00",T1 장기 P2 주차장,"1953","2581","20250715231216.105"
"2025-07-15 23:15:00",T1 단기주차장지상층,"647","1052","20250715231216.1"
"2025-07-15 23:15:00",T2 단기주차장지상1층,"389","988","20250715231216.1"
"2025-07-15 23:15:00",T2 단기주차장지상2층,"386","947","20250715231216.1"
"2025-07-15 23:15:00",T2 단기주차장지하M층,"356","751","20250715231216.1"
"2025-07-15 23:15:00",T1 P5 예약주차장,"1085","1256","20250715231216.11"
"2025-07-15 23:20:00",T1 장기 P2 주차장,"1944","2581","20250715231816.504"
"2025-07-15 23:20:00",T1 장기 P2 주차타워,"1335","1379","20250715231816.508"
"2025-07-15 23:20:00",T2 단기주차장지상2층,"383","947","20250715231816.5"
"2025-07-15 23:20:00",T2 장기 주차장,"3424","9296","20250715231816.504"
"2025-07-15 23:20:00",T2 단기주차장지상3층,"250","896","20250715231816.5"
"2025-07-15 23:20:00",T1 단기주차장지하1층,"587","1005","20250715231816.504"
"2025-07-15 23:20:00",T1 장기 P3 주차장,"997","1605","20250715231816.508"
"2025-07-15 23:20:00",T2 단기주차장지상4층,"608","976","20250715231816.5"
"2025-07-15 23:20:00",T2 단기주차장지하M층,"347","751","20250715231816.5"
"2025-07-15 23:20:00",T1 P5 예약주차장,"1082","1256","20250715231816.508"
"2025-07-15 23:20:00",T1 장기 P1 주차타워,"1346","1379","20250715231816.508"
"2025-07-15 23:20:00",T1 단기주차장지상층,"633","1052","20250715231816.504"
"2025-07-15 23:20:00",T1 단기주차장지하2층,"788","1334","20250715231816.504"
"2025-07-15 23:20:00",T2 단기주차장지상1층,"383","988","20250715231816.5"
"2025-07-15 23:20:00",T1 장기 P1 주차장,"2118","2769","20250715231816.504"
"2025-07-15 23:20:00",T2 예약 주차장,"832","924","20250715231816.51"
"2025-07-15 23:20:00",T1 장기 P4 주차장,"1013","1727","20250715231816.51"
"2025-07-15 23:25:00",T2 단기주차장지상4층,"600","976","20250715232417.3"
"2025-07-15 23:25:00",T2 단기주차장지상1층,"380","988","20250715232417.3"
"2025-07-15 23:25:00",T2 단기주차장지상3층,"248","896","20250715232417.3"
"2025-07-15 23:25:00",T1 장기 P1 주차장,"2105","2769","20250715232417.305"
"2025-07-15 23:25:00",T1 장기 P1 주차타워,"1346","1379","20250715232417.305"
"2025-07-15 23:25:00",T1 장기 P2 주차타워,"1335","1379","20250715232417.31"
"2025-07-15 23:25:00",T1 장기 P3 주차장,"993","1605","20250715232417.31"
"2025-07-15 23:25:00",T1 단기주차장지상층,"624","1052","20250715232417.305"
"2025-07-15 23:25:00",T1 단기주차장지하2층,"776","1334","20250715232417.305"
"2025-07-15 23:25:00",T1 장기 P2 주차장,"1940","2581","20250715232417.305"
"2025-07-15 23:25:00",T2 장기 주차장,"3415","9296","20250715232417.3"
"2025-07-15 23:25:00",T1 P5 예약주차장,"1081","1256","20250715232417.31"
"2025-07-15 23:25:00",T1 장기 P4 주차장,"1012","1727","20250715232417.312"
"2025-07-15 23:25:00",T2 단기주차장지상2층,"385","947","20250715232417.3"
"2025-07-15 23:25:00",T2 단기주차장지하M층,"346","751","20250715232417.3"
"2025-07-15 23:25:00",T2 예약 주차장,"832","924","20250715232417.31"
"2025-07-15 23:25:00",T1 단기주차장지하1층,"582","1005","20250715232417.305"
"2025-07-15 23:30:00",T1 장기 P2 주차장,"1937","2581","20250715232717.605"
"2025-07-15 23:30:00",T1 장기 P4 주차장,"1010","1727","20250715232717.61"
"2025-07-15 23:30:00",T1 장기 P3 주차장,"992","1605","20250715232717.61"
"2025-07-15 23:30:00",T1 단기주차장지하1층,"574","1005","20250715232717.6"
"2025-07-15 23:30:00",T1 장기 P2 주차타워,"1335","1379","20250715232717.605"
"2025-07-15 23:30:00",T2 단기주차장지상2층,"385","947","20250715232717.6"
"2025-07-15 23:30:00",T2 단기주차장지상4층,"595","976","20250715232717.6"
"2025-07-15 23:30:00",T2 예약 주차장,"831","924","20250715232717.61"
"2025-07-15 23:30:00",T1 단기주차장지하2층,"772","1334","20250715232717.6"
"2025-07-15 23:30:00",T1 P5 예약주차장,"1080","1256","20250715232717.61"
"2025-07-15 23:30:00",T2 장기 주차장,"3407","9296","20250715232717.6"
"2025-07-15 23:30:00",T1 단기주차장지상층,"625","1052","20250715232717.6"
"2025-07-15 23:30:00",T2 단기주차장지상1층,"379","988","20250715232717.6"
"2025-07-15 23:30:00",T1 장기 P1 주차타워,"1346","1379","20250715232717.605"
"2025-07-15 23:30:00",T2 단기주차장지하M층,"347","751","20250715232717.6"
"2025-07-15 23:30:00",T1 장기 P1 주차장,"2099","2769","20250715232717.605"
"2025-07-15 23:30:00",T2 단기주차장지상3층,"247","896","20250715232717.6"
"2025-07-15 23:35:00",T1 장기 P1 주차장,"2095","2769","20250715233318.703"
"2025-07-15 23:35:00",T1 단기주차장지하2층,"761","1334","20250715233318.703"
"2025-07-15 23:35:00",T2 단기주차장지상4층,"591","976","20250715233318.7"
"2025-07-15 23:35:00",T2 단기주차장지하M층,"347","751","20250715233318.7"
"2025-07-15 23:35:00",T1 장기 P1 주차타워,"1346","1379","20250715233318.707"
"2025-07-15 23:35:00",T1 단기주차장지상층,"627","1052","20250715233318.703"
"2025-07-15 23:35:00",T1 장기 P2 주차타워,"1335","1379","20250715233318.707"
"2025-07-15 23:35:00",T1 장기 P3 주차장,"991","1605","20250715233318.707"
"2025-07-15 23:35:00",T1 장기 P2 주차장,"1931","2581","20250715233318.703"
"2025-07-15 23:35:00",T1 P5 예약주차장,"1077","1256","20250715233318.71"
"2025-07-15 23:35:00",T2 예약 주차장,"827","924","20250715233318.71"
"2025-07-15 23:35:00",T2 단기주차장지상2층,"384","947","20250715233318.7"
"2025-07-15 23:35:00",T2 단기주차장지상3층,"248","896","20250715233318.7"
"2025-07-15 23:35:00",T1 장기 P4 주차장,"1007","1727","20250715233318.71"
"2025-07-15 23:35:00",T1 단기주차장지하1층,"568","1005","20250715233318.703"
"2025-07-15 23:35:00",T2 장기 주차장,"3383","9296","20250715233318.703"
"2025-07-15 23:35:00",T2 단기주차장지상1층,"377","988","20250715233318.7"
"2025-07-15 23:40:00",T2 단기주차장지하M층,"347","751","20250715233919.6"
"2025-07-15 23:40:00",T2 단기주차장지상3층,"246","896","20250715233919.6"
"2025-07-15 23:40:00",T2 예약 주차장,"826","924","20250715233919.61"
"2025-07-15 23:40:00",T1 장기 P1 주차타워,"1346","1379","20250715233919.605"
"2025-07-15 23:40:00",T1 단기주차장지하2층,"758","1334","20250715233919.6"
"2025-07-15 23:40:00",T1 장기 P1 주차장,"2090","2769","20250715233919.605"
"2025-07-15 23:40:00",T1 P5 예약주차장,"1076","1256","20250715233919.61"
"2025-07-15 23:40:00",T1 장기 P3 주차장,"990","1605","20250715233919.61"
"2025-07-15 23:40:00",T2 단기주차장지상1층,"377","988","20250715233919.6"
"2025-07-15 23:40:00",T2 단기주차장지상2층,"384","947","20250715233919.6"
"2025-07-15 23:40:00",T1 단기주차장지상층,"614","1052","20250715233919.6"
"2025-07-15 23:40:00",T1 장기 P2 주차장,"1921","2581","20250715233919.605"
"2025-07-15 23:40:00",T1 장기 P2 주차타워,"1335","1379","20250715233919.605"
"2025-07-15 23:40:00",T2 단기주차장지상4층,"591","976","20250715233919.6"
"2025-07-15 23:40:00",T1 단기주차장지하1층,"558","1005","20250715233919.6"
"2025-07-15 23:40:00",T1 장기 P4 주차장,"1006","1727","20250715233919.61"
"2025-07-15 23:40:00",T2 장기 주차장,"3380","9296","20250715233919.6"
"2025-07-15 23:45:00",T1 P5 예약주차장,"1076","1256","20250715234220.31"
"2025-07-15 23:45:00",T2 단기주차장지상2층,"384","947","20250715234220.3"
"2025-07-15 23:45:00",T2 단기주차장지상1층,"377","988","20250715234220.3"
"2025-07-15 23:45:00",T1 장기 P4 주차장,"1006","1727","20250715234220.312"
"2025-07-15 23:45:00",T2 예약 주차장,"826","924","20250715234220.31"
"2025-07-15 23:45:00",T1 장기 P1 주차장,"2088","2769","20250715234220.305"
"2025-07-15 23:45:00",T1 장기 P2 주차타워,"1334","1379","20250715234220.31"
"2025-07-15 23:45:00",T2 단기주차장지하M층,"346","751","20250715234220.3"
"2025-07-15 23:45:00",T1 장기 P3 주차장,"986","1605","20250715234220.31"
"2025-07-15 23:45:00",T1 장기 P1 주차타워,"1346","1379","20250715234220.305"
"2025-07-15 23:45:00",T1 단기주차장지하1층,"556","1005","20250715234220.305"
"2025-07-15 23:45:00",T2 단기주차장지상4층,"591","976","20250715234220.3"
"2025-07-15 23:45:00",T2 장기 주차장,"3378","9296","20250715234220.3"
"2025-07-15 23:45:00",T1 단기주차장지상층,"613","1052","20250715234220.305"
"2025-07-15 23:45:00",T2 단기주차장지상3층,"246","896","20250715234220.3"
"2025-07-15 23:45:00",T1 단기주차장지하2층,"756","1334","20250715234220.305"
"2025-07-15 23:45:00",T1 장기 P2 주차장,"1923","2581","20250715234220.305"
"2025-07-15 23:50:00",T2 장기 주차장,"3378","9296","20250715234821.703"
"2025-07-15 23:50:00",T1 장기 P1 주차타워,"1345","1379","20250715234821.707"
"2025-07-15 23:50:00",T2 단기주차장지상3층,"246","896","20250715234821.7"
"2025-07-15 23:50:00",T1 장기 P2 주차타워,"1334","1379","20250715234821.707"
"2025-07-15 23:50:00",T1 단기주차장지상층,"610","1052","20250715234821.703"
"2025-07-15 23:50:00",T2 예약 주차장,"825","924","20250715234821.71"
"2025-07-15 23:50:00",T2 단기주차장지하M층,"346","751","20250715234821.7"
"2025-07-15 23:50:00",T2 단기주차장지상2층,"382","947","20250715234821.7"
"2025-07-15 23:50:00",T1 장기 P2 주차장,"1918","2581","20250715234821.703"
"2025-07-15 23:50:00",T1 장기 P3 주차장,"983","1605","20250715234821.707"
"2025-07-15 23:50:00",T1 단기주차장지하1층,"555","1005","20250715234821.703"
"2025-07-15 23:50:00",T1 장기 P1 주차장,"2081","2769","20250715234821.703"
"2025-07-15 23:50:00",T2 단기주차장지상1층,"375","988","20250715234821.7"
"2025-07-15 23:50:00",T1 장기 P4 주차장,"1004","1727","20250715234821.71"
"2025-07-15 23:50:00",T2 단기주차장지상4층,"590","976","20250715234821.7"
"2025-07-15 23:50:00",T1 P5 예약주차장,"1074","1256","20250715234821.71"
"2025-07-15 23:50:00",T1 단기주차장지하2층,"754","1334","20250715234821.703"
"2025-07-15 23:55:00",T1 장기 P1 주차타워,"1343","1379","20250715235422.508"
"2025-07-15 23:55:00",T1 단기주차장지하1층,"548","1005","20250715235422.504"
"2025-07-15 23:55:00",T2 단기주차장지상4층,"590","976","20250715235422.5"
"2025-07-15 23:55:00",T1 P5 예약주차장,"1074","1256","20250715235422.508"
"2025-07-15 23:55:00",T1 단기주차장지상층,"608","1052","20250715235422.504"
"2025-07-15 23:55:00",T1 장기 P4 주차장,"1003","1727","20250715235422.51"
"2025-07-15 23:55:00",T2 단기주차장지상3층,"246","896","20250715235422.5"
"2025-07-15 23:55:00",T1 장기 P2 주차장,"1915","2581","20250715235422.504"
"2025-07-15 23:55:00",T1 장기 P1 주차장,"2076","2769","20250715235422.504"
"2025-07-15 23:55:00",T2 단기주차장지상2층,"382","947","20250715235422.5"
"2025-07-15 23:55:00",T2 장기 주차장,"3372","9296","20250715235422.504"
"2025-07-15 23:55:00",T1 단기주차장지하2층,"750","1334","20250715235422.504"
"2025-07-15 23:55:00",T2 예약 주차장,"824","924","20250715235422.51"
"2025-07-15 23:55:00",T1 장기 P2 주차타워,"1332","1379","20250715235422.508"
"2025-07-15 23:55:00",T2 단기주차장지하M층,"344","751","20250715235422.5"
"2025-07-15 23:55:00",T1 장기 P3 주차장,"983","1605","20250715235422.508"
"2025-07-15 23:55:00",T2 단기주차장지상1층,"375","988","20250715235422.5"
"2025-07-16 00:00:00",T2 단기주차장지상3층,"247","896","20250715235723.2"
"2025-07-16 00:00:00",T1 장기 P2 주차타워,"1333","1379","20250715235723.207"
"2025-07-16 00:00:00",T1 장기 P1 주차타워,"1343","1379","20250715235723.207"
"2025-07-16 00:00:00",T1 장기 P3 주차장,"983","1605","20250715235723.207"
"2025-07-16 00:00:00",T2 단기주차장지상2층,"382","947","20250715235723.2"
"2025-07-16 00:00:00",T2 단기주차장지상1층,"376","988","20250715235723.2"
"2025-07-16 00:00:00",T1 장기 P2 주차장,"1911","2581","20250715235723.203"
"2025-07-16 00:00:00",T2 장기 주차장,"3372","9296","20250715235723.203"
"2025-07-16 00:00:00",T1 단기주차장지하2층,"750","1334","20250715235723.203"
"2025-07-16 00:00:00",T1 장기 P4 주차장,"1003","1727","20250715235723.21"
"2025-07-16 00:00:00",T1 단기주차장지하1층,"543","1005","20250715235723.203"
"2025-07-16 00:00:00",T1 단기주차장지상층,"607","1052","20250715235723.203"
"2025-07-16 00:00:00",T2 단기주차장지하M층,"344","751","20250715235723.2"
"2025-07-16 00:00:00",T2 예약 주차장,"824","924","20250715235723.21"
"2025-07-16 00:00:00",T2 단기주차장지상4층,"590","976","20250715235723.2"
"2025-07-16 00:00:00",T1 장기 P1 주차장,"2072","2769","20250715235723.203"
"2025-07-16 00:00:00",T1 P5 예약주차장,"1074","1256","20250715235723.21"
"2025-07-16 00:05:00",T1 장기 P2 주차타워,"1335","1379","20250716000324.008"
